TOA5,CR1000_BigSky_WFork,CR1000,25170,CR1000.Std.16,CPU:WestFork_stage_cond_temp_60sec.CR1,56826,WF
TIMESTAMP,RECORD,Batt_Volt_Avg,AirTemp_Avg,H20Dist_Avg,H20Cond_Avg,H20Temp_Avg,Ct_Avg,Stage_Avg,AirTemp_SMP,H20Dist_SMP,Stage_SMP,H20Cond_SMP,Ct_SMP,H20Temp_SMP
TS,RN,Volts,Deg C,meters,mS/cm,Deg C,mS/cm,meters,Deg C,meters,meters,mS/cm,mS/cm,Deg C
,,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp,Smp,Smp,Smp,Smp
2011-11-04 14:30:00,34895,14.31,9.788394,1.835646,0.437236,0.08655039,0.1649094,0.2643541,9.713318,1.835795,0.2642046,0.4362976,0.1643546,0.06811523
2011-11-04 15:00:00,34896,14.31,9.442038,1.836694,0.4340675,0.08850352,0.1637354,0.2633057,8.718933,1.833581,0.2664186,0.4320487,0.1629791,0.08895874
2011-11-04 15:30:00,34897,14.36,8.610709,1.835683,0.4308909,0.08364715,0.162485,0.2643165,8.222443,1.840085,0.2599145,0.4292194,0.1618349,0.08178711
2011-11-04 16:00:00,34898,14.42,7.751868,1.835738,0.4264254,0.2446406,0.1625048,0.2642617,7.185638,1.838718,0.2612817,0.421564,0.1646988,0.6274109
2011-11-04 16:30:00,34899,14.44,7.419978,1.838304,0.4159392,1.043339,0.166814,0.2616958,7.109894,1.837457,0.2625431,0.4119846,0.1680502,1.316162
2011-11-04 17:00:00,34900,14.5,6.369819,1.83771,0.4092703,1.416144,0.1679639,0.2622901,6.266632,1.840759,0.259241,0.4070443,0.1675142,1.461517
2011-11-04 17:30:00,34901,13.67,5.758503,1.837484,0.404909,1.504982,0.1670751,0.262516,5.394836,1.834856,0.2651443,0.4039211,0.1667185,1.51001
2011-11-04 18:00:00,34902,13.25,5.251181,1.835779,0.4027246,1.49012,0.1660244,0.2642211,4.984528,1.835522,0.2644781,0.4020787,0.1655682,1.471222
2011-11-04 18:30:00,34903,13.09,4.797302,1.835593,0.4021139,1.425411,0.1651219,0.264407,4.351135,1.835446,0.2645534,0.4023337,0.1649936,1.403656
2011-11-04 19:00:00,34904,13.07,4.230089,1.83565,0.4030954,1.360919,0.164875,0.2643494,4.013611,1.837352,0.2626479,0.4036993,0.1648788,1.336792
2011-11-04 19:30:00,34905,13.04,3.768644,1.835482,0.4036781,1.295584,0.164454,0.2645175,3.640747,1.836116,0.2638843,0.403818,0.16419,1.263763
2011-11-04 20:00:00,34906,13.03,3.286702,1.836918,0.4041211,1.23193,0.1639911,0.2630813,2.72934,1.83711,0.2628899,0.4048681,0.163758,1.178894
2011-11-04 20:30:00,34907,13.02,1.802113,1.836878,0.4049544,1.14871,0.163487,0.2631218,1.331177,1.836459,0.2635412,0.4056216,0.1632052,1.09433
2011-11-04 21:00:00,34908,13.01,1.164046,1.836968,0.4058558,1.047285,0.1628216,0.2630316,1.078552,1.837617,0.2623826,0.4071832,0.162649,0.9779663
2011-11-04 21:30:00,34909,13,0.9142975,1.837467,0.4063715,0.9611272,0.1621534,0.2625324,0.8841553,1.836966,0.263034,0.4073587,0.1617339,0.8812256
2011-11-04 22:00:00,34910,12.99,0.9564239,1.837859,0.4067424,0.8773733,0.1614499,0.2621407,0.8938904,1.839002,0.2609981,0.4067028,0.1612764,0.8618469
2011-11-04 22:30:00,34911,12.98,0.8363678,1.840261,0.4068716,0.8217631,0.1609355,0.259739,0.7286072,1.842453,0.2575474,0.4067149,0.1605908,0.7939453
2011-11-04 23:00:00,34912,12.98,0.5968501,1.842693,0.4063653,0.7801966,0.1603129,0.2573067,0.5146484,1.843735,0.2562654,0.4057678,0.16002,0.7745361
2011-11-04 23:30:00,34913,12.97,0.4596827,1.845568,0.4059842,0.7494609,0.1598506,0.2544323,0.4562683,1.84654,0.2534596,0.4056482,0.1596776,0.7454224
2011-11-05 00:00:00,34914,12.96,0.455952,1.847824,0.4056637,0.7349045,0.1595768,0.2521764,0.6313782,1.848132,0.2518678,0.4048193,0.1594495,0.755127
2011-11-05 00:30:00,34915,12.96,0.6120753,1.851354,0.4053845,0.7234176,0.1593507,0.2486461,0.4076233,1.852381,0.2476193,0.4046988,0.1591074,0.7260132
2011-11-05 01:00:00,34916,12.95,0.2069575,1.854202,0.4051968,0.7012568,0.1590523,0.2457981,-0.03048706,1.855896,0.2441037,0.4054102,0.1589934,0.6871643
2011-11-05 01:30:00,34917,12.94,-0.2940236,1.858665,0.4056431,0.6777964,0.1589896,0.2413353,-0.4783325,1.861368,0.2386317,0.4056207,0.1588795,0.6677856
2011-11-05 02:00:00,34918,12.94,-0.7724594,1.86191,0.4059636,0.6409165,0.1587408,0.23809,-1.472565,1.860963,0.2390366,0.4060063,0.1585377,0.6192322
2011-11-05 02:30:00,34919,12.93,-1.431871,1.865292,0.4068122,0.5807368,0.1584606,0.2347081,-1.723114,1.870073,0.2299265,0.4072045,0.158314,0.5513
2011-11-05 03:00:00,34920,12.91,-1.353921,1.867753,0.4071544,0.5478882,0.1582596,0.2322468,-1.115265,1.868174,0.2318256,0.4072093,0.1583159,0.5513
2011-11-05 03:30:00,34921,12.9,-1.144432,1.868124,0.4074039,0.5611618,0.1584918,0.2318757,-1.105713,1.867209,0.2327906,0.407542,0.1585441,0.5610046
2011-11-05 04:00:00,34922,12.89,-1.097498,1.868452,0.4075808,0.5592199,0.1585408,0.2315483,-1.240906,1.869738,0.2302614,0.407527,0.1585383,0.5610046
2011-11-05 04:30:00,34923,12.88,-1.154735,1.868671,0.4076827,0.5551768,0.1585393,0.2313291,-1.123901,1.869143,0.2308571,0.4077834,0.1585391,0.5513
2011-11-05 05:00:00,34924,12.86,-1.114046,1.868544,0.4077235,0.5431966,0.158433,0.2314554,-1.105499,1.869206,0.230794,0.4077081,0.1583116,0.5318604
2011-11-05 05:30:00,34925,12.84,-1.034152,1.869152,0.4078777,0.5202143,0.1582585,0.2308483,-1.143768,1.868076,0.2319235,0.4089669,0.1582048,0.4736023
2011-11-05 06:00:00,34926,12.82,-1.150923,1.869499,0.4080618,0.4909251,0.1580312,0.230501,-1.280823,1.870599,0.2294011,0.4085374,0.157741,0.444458
2011-11-05 06:30:00,34927,12.8,-1.282404,1.869463,0.4083411,0.4341156,0.1575595,0.2305373,-1.33075,1.869429,0.2305704,0.4086935,0.1574046,0.4056396
2011-11-05 07:00:00,34928,12.78,-1.469891,1.870414,0.4084269,0.4138896,0.1573861,0.2295863,-1.663971,1.86928,0.2307197,0.4083957,0.1572899,0.4056396
2011-11-05 07:30:00,34929,12.75,-1.822889,1.871141,0.4084239,0.4053096,0.1572973,0.2288584,-1.967865,1.871223,0.2287771,0.4094597,0.1573017,0.3667603
2011-11-05 08:00:00,34930,12.72,-2.145756,1.871306,0.408785,0.3721161,0.1570971,0.2286937,-2.233063,1.871304,0.2286963,0.40854,0.1569484,0.3667603
2011-11-05 08:30:00,34931,12.69,-2.233099,1.871901,0.4091444,0.3256607,0.1567601,0.2280989,-2.252777,1.873227,0.2267725,0.4091584,0.1564905,0.2987671
2011-11-05 09:00:00,34932,12.71,-2.23136,1.872438,0.4091083,0.2952113,0.1564348,0.2275617,-2.271851,1.873161,0.2268386,0.4088458,0.1562717,0.2890625
2011-11-05 09:30:00,34933,12.75,-2.513409,1.872359,0.4091646,0.2539261,0.156034,0.2276408,-2.706024,1.872655,0.2273453,0.4089735,0.1559233,0.2502136
2011-11-05 10:00:00,34934,12.87,-2.547597,1.872689,0.4084122,0.2620214,0.1558297,0.2273112,-2.430023,1.872614,0.2273855,0.4073797,0.1558102,0.2987671
2011-11-05 10:30:00,34935,13.06,-2.34515,1.873157,0.407423,0.297319,0.1558118,0.2268431,-2.351318,1.872887,0.2271134,0.4066125,0.1558133,0.3279419
2011-11-05 11:00:00,34936,13.29,-2.341834,1.873649,0.4061035,0.3187012,0.1555243,0.2263504,-2.341248,1.874913,0.2250872,0.4053406,0.155129,0.3085022
2011-11-05 11:30:00,34937,13.36,-2.377723,1.874073,0.4055392,0.2741598,0.1548567,0.225927,-2.422241,1.872641,0.2273586,0.4054027,0.154562,0.2502136
2011-11-05 12:00:00,34938,13.39,-2.224735,1.874702,0.404635,0.2633128,0.1544015,0.225298,-2.031067,1.875986,0.2240137,0.4035239,0.1543354,0.2987671
2011-11-05 12:30:00,34939,13.42,-2.082397,1.875161,0.4034629,0.2982895,0.1543071,0.2248388,-2.132782,1.87663,0.2233696,0.4029713,0.1542222,0.3085022
2011-11-05 13:00:00,34940,13.45,-2.105835,1.873968,0.4026554,0.3235509,0.1542524,0.2260323,-2.321136,1.874982,0.2250175,0.4022871,0.1544486,0.3570557
2011-11-05 13:30:00,34941,13.53,-2.230205,1.874085,0.4012589,0.4156632,0.1546413,0.2259145,-2.085083,1.871815,0.2281853,0.4005975,0.1546753,0.444458
2011-11-05 14:00:00,34942,13.33,-2.480358,1.873701,0.4004028,0.4354095,0.1545091,0.226299,-2.755402,1.873479,0.2265213,0.4007711,0.1537694,0.3473511
2011-11-05 14:30:00,34943,13.06,-2.720983,1.87315,0.4024312,0.1907562,0.1528291,0.2268499,-2.675079,1.872762,0.2272383,0.4036873,0.1518481,0.04611206
2011-11-05 15:00:00,34944,12.95,-2.287824,1.873438,0.4031405,0.09195607,0.152104,0.226562,-2.240479,1.874266,0.2257342,0.4021924,0.1527516,0.1918945
2011-11-05 15:30:00,34945,12.92,-2.081054,1.874319,0.4003972,0.3392512,0.1535432,0.2256813,-2.113739,1.872712,0.2272882,0.3998845,0.1541089,0.4153442
2011-11-05 16:00:00,34946,12.85,-1.93244,1.873919,0.3987649,0.477975,0.1543014,0.2260807,-2.026031,1.874011,0.2259887,0.3985494,0.154562,0.5124512
2011-11-05 16:30:00,34947,12.76,-2.555412,1.872628,0.3982435,0.5200526,0.1545186,0.2273718,-2.972931,1.870736,0.2292641,0.3990884,0.1539958,0.4347534
2011-11-05 17:00:00,34948,12.74,-2.92133,1.872605,0.399722,0.3785934,0.1536789,0.2273947,-2.834473,1.873205,0.2267953,0.3995909,0.1539958,0.4153442
2011-11-05 17:30:00,34949,12.7,-2.913076,1.872849,0.3990865,0.4980408,0.1546262,0.2271507,-3.080048,1.871359,0.2286407,0.3998026,0.155242,0.5318604
2011-11-05 18:00:00,34950,12.68,-3.312438,1.872542,0.4004754,0.4648646,0.154832,0.2274583,-3.502808,1.869894,0.2301061,0.4014367,0.1549019,0.4347534
2011-11-05 18:30:00,34951,12.69,-3.636657,1.87284,0.4027432,0.4137243,0.1551941,0.2271598,-3.719208,1.87113,0.2288702,0.4046917,0.15547,0.3667603
2011-11-05 19:00:00,34952,12.69,-3.887629,1.872845,0.4047368,0.3959163,0.1557822,0.227155,-3.996796,1.871158,0.2288415,0.4054943,0.1561725,0.4056396
2011-11-05 19:30:00,34953,12.69,-4.056755,1.873216,0.4064567,0.393664,0.1564213,0.2267837,-4.106506,1.873754,0.2262456,0.40776,0.1566509,0.3669739
2011-11-05 20:00:00,34954,12.69,-4.352433,1.87374,0.4085158,0.3573293,0.1568422,0.2262595,-4.758057,1.87644,0.2235596,0.4104329,0.1570064,0.3015442
2011-11-05 20:30:00,34955,12.69,-4.925166,1.87493,0.4108273,0.286912,0.1570066,0.2250695,-5.343079,1.877365,0.2226353,0.4113655,0.1570067,0.2668762
2011-11-05 21:00:00,34956,12.68,-5.452174,1.875843,0.4126679,0.2056864,0.1568721,0.2241573,-5.868866,1.875521,0.2244791,0.4133136,0.1567793,0.1729126
2011-11-05 21:30:00,34957,12.68,-6.175179,1.876752,0.4143389,0.1285034,0.1567079,0.223248,-5.965759,1.878148,0.2218519,0.4146023,0.1566706,0.1152649
2011-11-05 22:00:00,34958,12.68,-6.229001,1.879248,0.4156941,0.0770462,0.1566857,0.2207514,-6.413544,1.880526,0.2194738,0.4168106,0.1566948,0.0375061
2011-11-05 22:30:00,34959,12.68,-6.350852,1.8805,0.4168196,0.03441773,0.1566658,0.2194998,-6.372162,1.880672,0.2193279,0.4178964,0.1566965,-0.001403809
2011-11-05 23:00:00,34960,12.67,-6.436903,1.881152,0.4169242,0.02631175,0.1566207,0.2188479,-6.392639,1.881588,0.2184118,0.4179282,0.1568101,0.008331299
2011-11-05 23:30:00,34961,12.67,-6.630782,1.880205,0.4178289,0.02080078,0.156903,0.2197952,-6.741852,1.879368,0.2206315,0.417993,0.1570376,0.027771
2011-11-06 00:00:00,34962,12.67,-6.99233,1.879487,0.4185489,0.02112783,0.1571768,0.2205128,-7.52832,1.878565,0.2214353,0.4191513,0.1572691,0.008331299
2011-11-06 00:30:00,34963,12.67,-7.507133,1.877357,0.4174789,0.01984456,0.1567616,0.2226426,-7.299774,1.87444,0.2255601,0.4162506,0.1563849,0.0279541
2011-11-06 01:00:00,34964,12.67,-7.064806,1.876616,0.4155981,0.02178192,0.1560755,0.2233839,-7.507507,1.879624,0.2203755,0.4149181,0.1557048,0.01065063
2011-11-06 01:30:00,34965,12.67,-8.466212,1.87621,0.4093829,0.02507731,0.1537752,0.2237895,-8.937408,1.882427,0.217573,0.4040878,0.1518545,0.03182983
2011-11-06 02:00:00,34966,12.66,-9.48556,1.87556,0.4029642,0.0242691,0.1513559,0.2244399,-9.469971,1.878564,0.2214364,0.4018579,0.1510643,0.03659058
2011-11-06 02:30:00,34967,12.66,-9.854123,1.874151,0.4012631,0.0241979,0.1507163,0.225849,-9.745728,1.871689,0.2283108,0.4000415,0.1504001,0.03845215
2011-11-06 03:00:00,34968,12.65,-9.618505,1.87548,0.4001484,0.02561544,0.1503118,0.2245198,-9.570557,1.87624,0.2237594,0.4000405,0.1503042,0.02890015
2011-11-06 03:30:00,34969,12.65,-9.123465,1.874487,0.3998289,0.02630412,0.1501987,0.2255126,-8.674103,1.875493,0.2245073,0.3997287,0.1501871,0.02890015
2011-11-06 04:00:00,34970,12.65,-8.491739,1.872103,0.4000132,0.02808177,0.1502857,0.2278972,-8.515411,1.870149,0.2298505,0.4000127,0.1502938,0.02890015
2011-11-06 04:30:00,34971,12.65,-8.403271,1.869101,0.4000474,0.02743683,0.1502921,0.2308984,-8.483734,1.869277,0.2307229,0.4005049,0.1502841,0.009460449
2011-11-06 05:00:00,34972,12.65,-8.578064,1.867057,0.4006551,0.02678375,0.1505138,0.2329424,-8.528107,1.867152,0.2328482,0.4016532,0.1506169,-0.0003051758
2011-11-06 05:30:00,34973,12.65,-8.672663,1.865936,0.4010586,0.02840729,0.1506817,0.2340634,-8.784882,1.865262,0.234738,0.4014633,0.1508388,0.02890015
2011-11-06 06:00:00,34974,12.65,-8.867998,1.864477,0.4018319,0.02954305,0.1509836,0.2355233,-9.039459,1.864364,0.2356364,0.4018187,0.1510698,0.03860474
2011-11-06 06:30:00,34975,12.65,-9.287245,1.863554,0.4029037,0.0274353,0.1513652,0.2364461,-9.485962,1.864752,0.235248,0.4033288,0.1516376,0.03860474
2011-11-06 07:00:00,34976,12.65,-9.813375,1.864509,0.40436,0.02387288,0.1518763,0.2354906,-10.28445,1.866831,0.2331688,0.4050687,0.1519966,0.009460449
2011-11-06 07:30:00,34977,12.65,-10.24435,1.86573,0.4048869,0.02240906,0.1520593,0.2342695,-10.04532,1.86768,0.23232,0.4048476,0.1521103,0.02890015
2011-11-06 08:00:00,34978,12.64,-10.21256,1.866252,0.4051744,0.02273204,0.1521706,0.2337476,-10.13211,1.866391,0.2336093,0.404624,0.1522233,0.04837036
2011-11-06 08:30:00,34979,12.64,-9.944291,1.866009,0.4057012,0.02386983,0.1523799,0.2339905,-9.505829,1.864682,0.2353183,0.406669,0.1527947,0.02890015
2011-11-06 09:00:00,34980,12.64,-9.879197,1.866649,0.4062976,0.02403107,0.1526056,0.2333505,-9.915375,1.869123,0.230877,0.4074904,0.1528058,-0.0003051758
2011-11-06 09:30:00,34981,12.65,-10.57708,1.866461,0.4073947,0.02808126,0.1530589,0.2335393,-10.13211,1.867372,0.232628,0.4090474,0.1534895,0.009460449
2011-11-06 10:00:00,34982,12.83,-8.560577,1.870226,0.4093468,0.02954,0.1538073,0.2297736,-7.125061,1.870121,0.2298785,0.4108713,0.1543736,0.02890015
2011-11-06 10:30:00,34983,13.22,-6.251941,1.871885,0.4137521,0.0541626,0.1557176,0.2281147,-6.361847,1.865884,0.2341158,0.4161096,0.1565598,0.04986572
2011-11-06 11:00:00,34984,13.14,-5.881719,1.86464,0.4183075,0.05980581,0.1574905,0.2353597,-4.948364,1.861902,0.2380977,0.4197207,0.1581004,0.06719971
2011-11-06 11:30:00,34985,13.11,-4.436198,1.857875,0.4132349,0.06494191,0.1556342,0.2421244,-4.3367,1.851128,0.248872,0.4087251,0.1535454,0.02676392
2011-11-06 12:00:00,34986,13.32,-3.763676,1.85007,0.3993344,0.06948293,0.1504435,0.2499301,-3.981049,1.847389,0.2526114,0.395944,0.1490318,0.05584717
2011-11-06 12:30:00,34987,13.33,-3.762699,1.848353,0.4325832,0.07595316,0.163041,0.251647,-3.716858,1.848295,0.2517051,0.4364812,0.1647144,0.09475708
2011-11-06 13:00:00,34988,13.48,-3.806375,1.845886,0.4355132,0.07611745,0.1641461,0.2541142,-3.240387,1.843964,0.2560357,0.4348645,0.1636813,0.05584717
2011-11-06 13:30:00,34989,14.23,-2.890417,1.840948,0.4339868,0.0615626,0.1634128,0.2590517,-3.339569,1.837662,0.2623378,0.4344411,0.1633072,0.03607178
2011-11-06 14:00:00,34990,14.47,-2.568752,1.839371,0.4331491,0.07331035,0.1632245,0.260629,-1.007111,1.842594,0.2574062,0.4312792,0.1629426,0.1124878
2011-11-06 14:30:00,34991,14.38,-1.129844,1.844605,0.4311965,0.09927063,0.1627686,0.2553944,-1.319977,1.845525,0.2544754,0.4304229,0.1624272,0.09466553
2011-11-06 15:00:00,34992,14.36,-1.605974,1.846514,0.429663,0.09258423,0.162118,0.2534853,-0.8262939,1.852192,0.2478077,0.4286212,0.1618353,0.1028748
2011-11-06 15:30:00,34993,14.05,-1.685988,1.85096,0.4275933,0.08900248,0.1612986,0.2490397,-2.149323,1.84968,0.2503203,0.4262175,0.1609316,0.103241
2011-11-06 16:00:00,34994,14.05,-1.854436,1.851416,0.4262967,0.07524922,0.1606631,0.248584,-1.105682,1.854236,0.2457641,0.4250816,0.1602965,0.08383179
2011-11-06 16:30:00,34995,14.33,-2.07044,1.853168,0.4252765,0.06067403,0.1601236,0.2468316,-2.439941,1.852669,0.2473304,0.4247403,0.1600647,0.0741272
2011-11-06 17:00:00,34996,14.33,-2.017868,1.854013,0.4242659,0.05412801,0.1596737,0.2459869,-2.615021,1.851075,0.2489247,0.4240608,0.1595159,0.04650879
2011-11-06 17:30:00,34997,13.76,-3.397568,1.852634,0.4238399,0.04351908,0.1594009,0.2473655,-4.076996,1.852022,0.2479781,0.4233493,0.1593341,0.05462646
2011-11-06 18:00:00,34998,13.32,-4.579705,1.851909,0.4233684,0.04070842,0.1591938,0.2480906,-5.025421,1.852718,0.2472819,0.4230427,0.159231,0.05578613
2011-11-06 18:30:00,34999,13.18,-6.044338,1.855735,0.4230885,0.0884023,0.1595929,0.2442648,-6.607452,1.859098,0.2409018,0.4230479,0.1600802,0.1358948
2011-11-06 19:00:00,35000,13.13,-7.355886,1.860249,0.4228922,0.1810048,0.1604981,0.2397507,-7.99295,1.860171,0.2398285,0.422774,0.160673,0.2017822
2011-11-06 19:30:00,35001,13.09,-7.470886,1.861015,0.4236951,0.1734889,0.160723,0.2389847,-7.528748,1.863771,0.2362286,0.4247396,0.1609145,0.1541748
2011-11-06 20:00:00,35002,13.06,-7.643762,1.863663,0.4256873,0.1349762,0.1610688,0.2363367,-7.299774,1.863588,0.236412,0.4267749,0.1611691,0.1057739
2011-11-06 20:30:00,35003,13.04,-7.454122,1.865199,0.4274127,0.08370361,0.1611738,0.2348004,-7.715881,1.8641,0.2358994,0.4292483,0.1611751,0.01928711
2011-11-06 21:00:00,35004,13.02,-7.568152,1.867166,0.4286456,0.02049866,0.1609617,0.2328337,-7.36203,1.866329,0.2336711,0.4268959,0.1599179,-0.01574707
2011-11-06 21:30:00,35005,13,-7.122891,1.86827,0.4252113,0.01804199,0.1596458,0.2317299,-7.549133,1.866658,0.2333419,0.4251582,0.1598038,0.03475952
2011-11-06 22:00:00,35006,12.98,-7.63382,1.868068,0.4255986,0.02761688,0.1598932,0.2319316,-7.07196,1.867347,0.2326529,0.4260531,0.1601463,0.03533936
2011-11-06 22:30:00,35007,12.97,-6.778446,1.86808,0.4269091,0.02573293,0.1603653,0.2319195,-6.865479,1.869059,0.2309411,0.428702,0.1607178,-0.004241943
2011-11-06 23:00:00,35008,12.95,-7.700399,1.869377,0.4283643,0.02645314,0.1609197,0.2306232,-8.113495,1.866644,0.2333561,0.4296318,0.1611752,0.005889893
2011-11-06 23:30:00,35009,12.94,-7.93548,1.869438,0.4300324,0.02934977,0.1615776,0.2305622,-8.576721,1.869933,0.2300671,0.4308383,0.1618619,0.02761841
2011-11-07 00:00:00,35010,12.93,-9.239826,1.869062,0.4317851,0.02759247,0.1622171,0.2309382,-9.360779,1.871091,0.2289091,0.4326259,0.162441,0.01907349
2011-11-07 00:30:00,35011,12.92,-9.354019,1.869296,0.4335842,0.02757924,0.1628929,0.230704,-9.506378,1.869592,0.230408,0.4342635,0.1632679,0.03860474
2011-11-07 01:00:00,35012,12.9,-10.03764,1.869277,0.4357181,0.02354075,0.1636505,0.230723,-9.937012,1.871009,0.2289906,0.4364357,0.1640846,0.03860474
2011-11-07 01:30:00,35013,12.89,-10.13255,1.869217,0.4378124,0.02062378,0.1644051,0.2307824,-10.11038,1.867449,0.2325509,0.4386077,0.1647948,0.02890015
2011-11-07 02:00:00,35014,12.88,-10.34355,1.869383,0.4397942,0.02273458,0.1651727,0.2306164,-10.08868,1.869489,0.2305112,0.4404675,0.1656004,0.03860474
2011-11-07 02:30:00,35015,12.86,-10.94645,1.869784,0.4421116,0.01884206,0.1659999,0.2302161,-11.80859,1.86728,0.2327199,0.4432221,0.1665285,0.02890015
2011-11-07 03:00:00,35016,12.85,-11.32636,1.868952,0.4441714,0.02271322,0.1668164,0.2310479,-11.49222,1.869389,0.2306112,0.4453902,0.1673611,0.03051758
2011-11-07 03:30:00,35017,12.83,-11.22763,1.869794,0.4464717,0.02317556,0.1676854,0.2302055,-11.56644,1.874016,0.2259835,0.4468455,0.1679397,0.03335571
2011-11-07 04:00:00,35018,12.82,-12.20119,1.869688,0.4481914,0.02216899,0.1683201,0.2303123,-12.47888,1.863907,0.2360929,0.4500269,0.168861,0.008972168
2011-11-07 04:30:00,35019,12.8,-12.6922,1.86949,0.4502166,0.02412567,0.1691027,0.2305098,-13.29422,1.869768,0.2302319,0.4512426,0.1694429,0.02011108
2011-11-07 05:00:00,35020,12.78,-13.2867,1.868851,0.4526288,0.02154134,0.1699794,0.2311489,-13.07458,1.868606,0.2313936,0.4537693,0.1702833,0.01055908
2011-11-07 05:30:00,35021,12.76,-13.37541,1.869408,0.4545143,0.02126465,0.1706844,0.2305914,-13.9364,1.872327,0.2276731,0.4559565,0.171215,0.02029419
2011-11-07 06:00:00,35022,12.73,-14.48437,1.869875,0.4565754,0.01859639,0.1714278,0.2301248,-13.79498,1.86894,0.23106,0.4574521,0.1716793,0.01177979
2011-11-07 06:30:00,35023,12.71,-14.09345,1.868788,0.4589597,0.02120565,0.1723531,0.2312115,-13.75458,1.868111,0.2318889,0.4601376,0.172725,0.01507568
2011-11-07 07:00:00,35024,12.69,-13.94704,1.869638,0.4613111,0.01924489,0.1732135,0.2303621,-15.63483,1.870067,0.2299331,0.4622815,0.1735397,0.01593018
2011-11-07 07:30:00,35025,12.67,-15.33476,1.868658,0.4634944,0.02245483,0.1740704,0.2313418,-15.29245,1.867423,0.2325768,0.4651143,0.1744902,0.006225586
2011-11-07 08:00:00,35026,12.65,-14.5823,1.869082,0.46579,0.0197169,0.1749007,0.2309179,-14.82068,1.872048,0.227952,0.4667278,0.1754388,0.03564453
2011-11-07 08:30:00,35027,12.63,-14.90563,1.868238,0.4681641,0.02097168,0.1758068,0.2317618,-15.2438,1.866627,0.2333724,0.4698013,0.1763733,0.0168457
2011-11-07 09:00:00,35028,12.65,-14.68724,1.868169,0.4702907,0.02128347,0.1766091,0.2318313,-14.47348,1.869413,0.2305869,0.4713565,0.1769579,0.01690674
2011-11-07 09:30:00,35029,12.67,-14.48726,1.868128,0.4724454,0.0254598,0.1774676,0.2318721,-15.02563,1.868389,0.2316109,0.472909,0.1777659,0.03594971
2011-11-07 10:00:00,35030,13.24,-12.20446,1.871496,0.4711676,0.02923381,0.1770321,0.2285037,-10.31244,1.87556,0.2244397,0.4750711,0.1785638,0.03469849
2011-11-07 10:30:00,35031,14.59,-9.390471,1.874928,0.4816201,0.04716644,0.1811755,0.2250714,-8.365295,1.875603,0.2243973,0.4847858,0.1823092,0.04244995
2011-11-07 11:00:00,35032,14.75,-7.063019,1.876355,0.4854927,0.05319417,0.1827052,0.2236445,-5.781219,1.876817,0.2231824,0.4856152,0.1829337,0.06820679
2011-11-07 11:30:00,35033,14.61,-5.066988,1.876744,0.4792613,0.0597702,0.1804388,0.2232561,-3.643616,1.877352,0.2226478,0.4735206,0.1783499,0.06585693
2011-11-07 12:00:00,35034,14.53,-3.298467,1.87499,0.4765351,0.06643727,0.179492,0.2250101,-2.753815,1.867514,0.2324857,0.4690589,0.1768959,0.08517456
2011-11-07 12:30:00,35035,14.51,-2.547217,1.848019,0.4734336,0.0667689,0.1783275,0.2519812,-1.657867,1.839393,0.2606074,0.4817081,0.1810635,0.03512573
2011-11-07 13:00:00,35036,14.45,-0.2414764,1.840145,0.4862559,0.06139475,0.1830921,0.2598549,0.9020996,1.837026,0.2629739,0.4880672,0.1836486,0.05108643
2011-11-07 13:30:00,35037,14.4,0.4682785,1.837741,0.4877367,0.06130625,0.1836486,0.2622587,-0.4710388,1.831419,0.2685812,0.4872758,0.1836486,0.07553101
2011-11-07 14:00:00,35038,14.5,0.3363002,1.830891,0.4875864,0.0589091,0.1835627,0.2691089,0.8273315,1.836775,0.2632246,0.4867728,0.1834196,0.07229614
2011-11-07 14:30:00,35039,14.49,1.582785,1.843903,0.4861535,0.06641541,0.1831145,0.2560972,1.194855,1.847027,0.2529733,0.484571,0.182472,0.06256104
2011-11-07 15:00:00,35040,14.45,2.144585,1.85094,0.4836597,0.06568603,0.1821664,0.2490602,2.502411,1.851423,0.2485769,0.4825187,0.1816495,0.05844116
2011-11-07 15:30:00,35041,14.47,2.526072,1.849912,0.4811677,0.06447195,0.1812132,0.2500881,3.006897,1.848089,0.2519108,0.4801078,0.1808279,0.06561279
2011-11-07 16:00:00,35042,14.52,1.942047,1.84989,0.4787835,0.05815582,0.1802397,0.2501093,1.368683,1.849617,0.2503833,0.478689,0.17989,0.03189087
2011-11-07 16:30:00,35043,14.57,0.3905055,1.846,0.4770166,0.05809275,0.1795738,0.254,0.07647705,1.847258,0.2527415,0.4767981,0.1793046,0.04238892
2011-11-07 17:00:00,35044,14.63,0.2253449,1.852859,0.4756454,0.04797465,0.1789373,0.2471405,-1.362762,1.850367,0.2496331,0.4753417,0.1787808,0.04440308
2011-11-07 17:30:00,35045,14.44,-2.331192,1.850682,0.4756075,0.03415985,0.1787587,0.2493173,-3.025787,1.850664,0.2493362,0.4746599,0.1786171,0.05221558
2011-11-07 18:00:00,35046,13.9,-3.08761,1.850717,0.4756674,0.03351339,0.1787736,0.2492829,-3.444336,1.852211,0.2477894,0.4761239,0.1788618,0.02648926
2011-11-07 18:30:00,35047,13.34,-4.141043,1.850839,0.477413,0.02634735,0.1793441,0.2491611,-4.959656,1.850963,0.2490364,0.4776881,0.1796349,0.04202271
